"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat","weekend"
787,162.447701189725,"Entire home/apt","0","0",4,"0",0,0,9,93,"1",3.13471018233822,0.308821648264797,71.7599303371572,5.13913944328424,107.925740657468,2.58004299534656,16.36595,48.23625,"0"
788,359.488581913377,"Entire home/apt","0","0",5,"0",0,0,6,80,"3",4.57707860943312,1.62096150571926,55.5028229096643,3.97487490704796,81.2474721823357,1.94227966578375,16.33692,48.24158,"0"
789,211.065142696866,"Entire home/apt","0","0",4,"0",1,0,10,100,"1",6.76221690993107,0.326815915027637,36.349354133223,2.60318535269293,53.1895134091586,1.27153384040915,16.4393,48.25068,"0"
790,211.065142696866,"Entire home/apt","0","0",4,"0",1,0,8,100,"1",6.86866587697605,0.228300070330276,35.8232713271184,2.56550955107798,52.5123414518761,1.25534555433032,16.44071,48.25108,"0"
791,214.571208190169,"Entire home/apt","0","0",4,"0",1,0,10,100,"1",1.26205019604578,0.372119519529173,152.528062297442,10.9234077775382,239.124265729561,5.71643875737676,16.36676,48.2189,"0"
792,214.571208190169,"Entire home/apt","0","0",4,"0",1,0,10,100,"1",1.40348471818838,0.329074850175364,145.227115824714,10.4005452020727,228.857885715791,5.47101350774925,16.36507,48.21977,"0"
793,98.6373092116027,"Private room","0","1",4,"0",0,0,10,100,"1",8.79562778320173,0.76261803951645,28.4832860293573,2.0398511818513,43.6528642603557,1.04355333561431,16.46151,48.26159,"0"
794,70.5887852651754,"Private room","0","1",2,"0",0,0,10,100,"1",4.71747270412857,0.421393310158739,86.5433501195666,6.19786477026619,88.9326426397085,2.12599923153145,16.33119,48.17699,"0"
795,92.7938667227637,"Private room","0","1",2,"0",0,0,8,90,"1",3.47308814570504,0.287456914586469,104.062109813012,7.45248344833621,136.031452222905,3.25193038580496,16.334,48.192,"0"
796,148.423439216511,"Private room","0","1",2,"0",0,1,9,100,"1",1.05937912927692,0.237280142850784,154.096147209023,11.0357073154789,254.713465500354,6.08910986833394,16.37416,48.21805,"0"
797,81.3407194446392,"Private room","0","1",2,"0",0,0,10,100,"1",4.4325948116575,1.13806419081433,65.8165214956001,4.71349790960796,90.2560030337868,2.15763512019212,16.31692,48.22085,"0"
798,118.271275974102,"Private room","0","1",2,"0",1,0,10,100,"1",11.1429599948313,2.75785395999781,23.175394901692,1.65972271006098,31.5500493332727,0.754226779350958,16.52341,48.20329,"0"
